ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G314,0.0984022046926149,0.171638973682745,-0.238010183725566,0.434814593110796
mikado.Chr02G316,-0.17958110221376,0.245260836953113,-0.660292342641862,0.301130138214341
mikado.Chr02G318,-0.0944682677990562,0.136522679596475,-0.362052719808146,0.173116184210034
mikado.Chr02G320,-0.120414468719553,0.439995526353083,-0.982805700371595,0.74197676293249
mikado.Chr02G281,0.397296403210256,0.331029218456556,-0.251520864964593,1.04611367138511
mikado.Chr02G280,0.0465310050645066,0.284071907012016,-0.510249932679045,0.603311942808058
mikado.Chr02G282,-0.0442405148635978,0.15914577775942,-0.356166239272061,0.267685209544866
mikado.Chr02G283,0.365537793837508,0.211711175766338,-0.049416110664515,0.780491698339532
mikado.Chr02G284,-0.967547151653745,0.457554272090907,-1.86435352495192,-0.070740778355567
mikado.Chr02G285,0.0936294262953174,0.121846121257569,-0.145188971369518,0.332447823960152
mikado.Chr02G288,0.128037646866367,0.139873253983536,-0.146113930941364,0.402189224674098
mikado.Chr02G287,0.11210319984771,0.141567652092919,-0.165369398254412,0.389575797949832
mikado.Chr02G289,0.319412335193724,0.267160004915598,-0.204221274440848,0.843045944828296
mikado.Chr02G290,-0.629633598538778,0.681940594913073,-1.9662371645684,0.706969967490845
mikado.Chr02G291,0.319832378975595,0.372670805871983,-0.410602400533491,1.05026715848468
mikado.Chr02G292,0.0285746713121315,0.120204331110476,-0.207025817664402,0.264175160288665
mikado.Chr02G293,-0.383455764415975,0.214271786087094,-0.803428465146678,0.0365169363147291
mikado.Chr02G294,-0.418716531024055,0.248295662224928,-0.905376028984914,0.0679429669368046
mikado.Chr02G295,0.163889738046951,0.157089458734047,-0.144005601071782,0.471785077165683
mikado.Chr02G336,-0.563266407427698,0.387261651149938,-1.32229924368158,0.195766428826181
mikado.Chr02G326,0.173696862372977,0.175067004506739,-0.169434466460233,0.516828191206186
mikado.Chr02G322,0.0955022491035679,0.198937363461054,-0.294414983280098,0.485419481487233
mikado.Chr02G323,0.00784206597717507,0.258990619635216,-0.499779548507848,0.515463680462198
mikado.Chr02G325,-0.011474038231545,0.336972361848304,-0.671939867454221,0.648991790991131
mikado.Chr02G327,0.189673146460384,0.103809901788538,-0.0137942610451513,0.393140553965919
mikado.Chr02G333,-0.594325020247275,0.295055677115146,-1.17263414739296,-0.0160158931015885
mikado.Chr02G330,-0.34757440437027,0.247081966881646,-0.831855059458295,0.136706250717755
mikado.Chr02G334,0.362417050956399,0.378168330840314,-0.378792877490616,1.10362697940341
mikado.Chr02G331,0.0101383429868543,0.140946518786544,-0.266116833834772,0.28639351980848
mikado.Chr02G335,-0.0142129417788935,0.187842495635338,-0.382384233224157,0.35395834966637
mikado.Chr02G341,-0.40393842136892,0.305723333447045,-1.00315615492513,0.195279312187289
mikado.Chr02G337,-0.0675395802241706,0.176197303551673,-0.412886295185449,0.277807134737108
mikado.Chr02G343,0.0957788902633083,0.157885710120324,-0.213677101572526,0.405234882099143
mikado.Chr02G338,0.516825493204653,0.390049257501904,-0.247671051499079,1.28132203790838
mikado.Chr02G344,-0.059964071091331,0.17235767182932,-0.397785107876798,0.277856965694136
mikado.Chr02G339,0.0773771541499222,0.15110614962186,-0.218790899108924,0.373545207408768
mikado.Chr02G345,-0.094110382562118,0.195837712758846,-0.477952299569456,0.28973153444522
mikado.Chr02G340,0.0540900721288499,0.127947663795392,-0.196687348910119,0.304867493167819
mikado.Chr02G346,0.00023714397018494,0.260145493429305,-0.509648023151252,0.510122311091622
mikado.Chr02G350,0.533942250065626,0.468399081128255,-0.384119948945754,1.45200444907701
mikado.Chr02G347,-0.0417642969009984,0.113546333474783,-0.264315110511572,0.180786516709576
