ID	Change	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mikado.Chr02G208	stable	530.103849782471	-0.119751461486679	0.206650578305664	-0.579487666903844	0.562260166009008	0.791393169209691
mikado.Chr02G209	stable	7227.10892326894	-0.130526960702238	0.104806178998266	-1.24541283681754	0.212980037089447	0.505000693462573
mikado.Chr02G210	stable	158.87823781068	-0.363758221085657	0.306658101059748	-1.18620124441058	0.235542834939234	0.528283001854482
mikado.Chr02G214	stable	51.7836759290952	0.655563043555023	0.470773394884792	1.39252355948333	0.163763912491618	1
mikado.Chr02G221	stable	280.279504297853	0.353245743229281	0.247245712496647	1.42872343330957	0.153083739852996	0.427239188583095
mikado.Chr02G218	stable	147.865827922409	-0.195223841271658	0.192518969066406	-1.01404989969752	0.310558942421393	0.603637074687489
mikado.Chr02G219	stable	2473.33894663009	0.181238706403353	0.122962654486162	1.4739329364734	0.140499648653475	0.409036638818427
mikado.Chr02G220	stable	445.029412854828	0.238786912465811	0.142043884346893	1.68107844673309	0.0927476782439458	0.328366825718412
mikado.Chr02G223	stable	2854.57606912055	-0.140756021844424	0.13572873223155	-1.03703924386693	0.299717568172696	0.591576860525886
mikado.Chr02G222	stable	1586.25296862865	0.0540245807132385	0.154596419771851	0.349455574669623	0.726747317258024	0.882309541002339
mikado.Chr02G224	stable	1277.61200343963	0.00428138803741258	0.120307415492365	0.0355870668477979	0.971611620950925	0.988433462444754
mikado.Chr02G225	stable	79.7417855429303	-0.75251654893026	0.44265206415379	-1.70001816295341	0.0891275091518096	0.320832506902124
mikado.Chr02G231	stable	403.514267008496	0.0202232150706564	0.226603531202907	0.0892449246633669	0.928887263073748	0.971036425832064
mikado.Chr02G226	stable	1464.56147057247	-0.0458219837977048	0.144236184237821	-0.317687160401803	0.750722251575603	0.893589433662878
mikado.Chr02G229	stable	46.8849301307442	0.151089475109857	0.366181785427002	0.412607838846143	0.679893957123241	1
mikado.Chr02G228	stable	6380.83717511878	0.0406807647591343	0.0840527910105777	0.4839906476635	0.628392506446933	0.829286128257027
mikado.Chr02G230	stable	1310.76256897707	-0.448517730779672	0.194186163438672	-2.30973063599004	0.0209030716001554	0.141935523370599
mikado.Chr02G232	stable	149.552258807508	0.362053455241743	0.253620774035999	1.42753864157181	0.153424695317969	0.427506037447622
