ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G298,0.127140353029473,0.138563026900817,-0.144443179696128,0.398723885755074
mikado.Chr02G300,-0.183748291007387,0.16936945548297,-0.515712423754009,0.148215841739235
rRNA4_gene,0.320179973359393,0.795772409288225,-1.23953394884553,1.87989389556431
mikado.Chr02G299,0.131031969668254,0.183352905011811,-0.228339724154895,0.490403663491404
mikado.Chr02G302,0.163665513862345,0.185398151448329,-0.199714862976379,0.527045890701069
mikado.Chr02G303,-0.429423869643179,0.422882548511168,-1.25827366472507,0.399425925438711
mikado.Chr02G305,0.288138333489915,0.175204348986012,-0.0552621905226687,0.631538857502499
mikado.Chr02G306,-0.21960665548419,0.574469201751342,-1.34556629091682,0.906352979948441
mikado.Chr02G308,2.13088921740072,1.07255856395385,0.0286744320511643,4.23310400275027
mikado.Chr02G310,0.266489896143544,0.12231855175162,0.0267455347103696,0.506234257576718
mikado.Chr02G311,-0.264635622320073,0.151091899576561,-0.560775745490134,0.0315045008499873
mikado.Chr02G312,-0.0464840176174119,0.17766650045588,-0.394710358510936,0.301742323276112
mikado.Chr02G313,-0.16162734598858,0.155389111296691,-0.466190004130095,0.142935312152934
mikado.Chr02G314,0.021576806818625,0.171495135837888,-0.314553659423635,0.357707273060885
mikado.Chr02G316,0.311250992079084,0.246118566598747,-0.17114139845446,0.793643382612628
mikado.Chr02G318,0.162485767159146,0.136649763702029,-0.105347769696831,0.430319304015123
mikado.Chr02G320,0.806770118222008,0.449671469633748,-0.0745859622601373,1.68812619870415
mikado.Chr02G281,0.642393519322292,0.331749010938179,-0.00783454211653822,1.29262158076112
mikado.Chr02G280,-0.325261590269047,0.279468917080445,-0.873020667746718,0.222497487208625
mikado.Chr02G282,0.223099953521768,0.159220169422996,-0.0889715785473029,0.53517148559084
mikado.Chr02G283,0.612977660475555,0.212351261266742,0.19676918839274,1.02918613255837
mikado.Chr02G284,0.457913990673501,0.467452108178935,-0.458292141357212,1.37412012270421
mikado.Chr02G285,-0.195610971650154,0.121775028611472,-0.43429002772864,0.0430680844283318
mikado.Chr02G288,-0.20158118350734,0.139777085019209,-0.47554427014499,0.0723819031303094
mikado.Chr02G287,-0.00916956333571273,0.14132115202217,-0.286159021299166,0.26781989462774
mikado.Chr02G289,0.140475474811123,0.266965485558297,-0.382776876883138,0.663727826505385
mikado.Chr02G290,-0.595151652593217,0.678657182845486,-1.92531973097037,0.735016425783935
mikado.Chr02G291,0.166107134875574,0.36877522077607,-0.556692297845524,0.888906567596672
mikado.Chr02G292,-0.0850266105048076,0.119673635486067,-0.319586936057499,0.149533715047884
mikado.Chr02G293,-0.32932590930681,0.214266726544338,-0.749288693333712,0.0906368747200924
mikado.Chr02G294,-0.438808715893433,0.248097953081211,-0.925080703932608,0.0474632721457409
mikado.Chr02G295,0.104373394718178,0.157051227691944,-0.203447011558032,0.412193800994388
