ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction
GO:0009663	plasmodesma organization	6/162	70/85133	0.0857142857142857	45.0439153439153	16.0965629487225	5.12739954584606e-09	1.48004359967595e-07	1.29326717289963e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0010065	primary meristem tissue development	6/162	71/85133	0.0845070422535211	44.4094940010433	15.9777147635896	5.59191346671678e-09	1.58367209689469e-07	1.38381810914183e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0048508	embryonic meristem development	6/162	74/85133	0.0810810810810811	42.6091091091091	15.635533398002	7.19904405712584e-09	2.00106761661961e-07	1.74853974564889e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0042471	ear morphogenesis	9/162	299/85133	0.0301003344481605	15.8180973615756	11.2075742944061	7.61134335934039e-09	2.07720479679453e-07	1.81506867478242e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0042445	hormone metabolic process	10/162	422/85133	0.023696682464455	12.4528991867065	10.2984133650472	1.0654520687147e-08	2.77361318493298e-07	2.42359271252603e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN190280_c0_g1_i3/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0009914	hormone transport	9/162	311/85133	0.0289389067524116	15.207752768846	10.9602356649231	1.06880574204535e-08	2.77361318493298e-07	2.42359271252603e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0042426	choline catabolic process	6/162	79/85133	0.0759493670886076	39.9123300515706	15.1085216733823	1.07174926533053e-08	2.77361318493298e-07	2.42359271252603e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0070634	transepithelial ammonium transport	18/4589	50/85133	0.36	6.67855306166921	9.5871637060906	4.87529471452849e-11	3.22182934572284e-07	3.11772397139602e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1/TRINITY_DN68464_c0_g1_i1	18	Down
GO:0035378	carbon dioxide transmembrane transport	17/4589	46/85133	0.369565217391304	6.85600253915317	9.48281802443747	1.03307909760245e-10	3.22182934572284e-07	3.11772397139602e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0035379	carbon dioxide transmembrane transporter activity	17/4589	46/85133	0.369565217391304	6.85600253915317	9.48281802443747	1.03307909760245e-10	3.22182934572284e-07	3.11772397139602e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0019695	choline metabolic process	6/162	82/85133	0.0731707317073171	38.4521228545619	14.8153601790979	1.3437881993572e-08	3.41868828344941e-07	2.98726154576105e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0015670	carbon dioxide transport	17/4589	47/85133	0.361702127659574	6.71013014470311	9.34662314035849	1.53678062814904e-10	3.5231918020209e-07	3.40934865205348e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0015837	amine transport	17/4589	48/85133	0.354166666666667	6.57033576668846	9.21434229451336	2.25942184823914e-10	3.5231918020209e-07	3.40934865205348e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0097272	ammonium homeostasis	17/4589	48/85133	0.354166666666667	6.57033576668846	9.21434229451336	2.25942184823914e-10	3.5231918020209e-07	3.40934865205348e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0015669	gas transport	17/4589	49/85133	0.346938775510204	6.436247281654	9.08577848135478	3.28513753055294e-10	3.84196834198167e-07	3.71782472372182e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0019755	one-carbon compound transport	17/4589	49/85133	0.346938775510204	6.436247281654	9.08577848135478	3.28513753055294e-10	3.84196834198167e-07	3.71782472372182e-07	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0010497	plasmodesmata-mediated intercellular transport	6/162	95/85133	0.0631578947368421	33.190253411306	13.7071839252966	3.26796333024365e-08	8.0413327191733e-07	7.02654410609764e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:2000012	regulation of auxin polar transport	6/162	95/85133	0.0631578947368421	33.190253411306	13.7071839252966	3.26796333024365e-08	8.0413327191733e-07	7.02654410609764e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0010496	intercellular transport	6/162	96/85133	0.0625	32.8445216049383	13.6312267136216	3.48036335085573e-08	8.4258474026362e-07	7.36253435512094e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0010051	xylem and phloem pattern formation	6/162	99/85133	0.0606060606060606	31.8492330714553	13.4101682082147	4.18698673497825e-08	9.92972562060154e-07	8.67662829921773e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0008514	organic anion transmembrane transporter activity	10/162	489/85133	0.0204498977505112	10.7466737357671	9.43802948168324	4.23386035788474e-08	9.92972562060154e-07	8.67662829921773e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN191928_c1_g1_i5/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	10	Up
GO:0010087	phloem or xylem histogenesis	6/162	100/85133	0.06	31.5307407407407	13.3386584266844	4.44725962959048e-08	1.02697487754082e-06	8.97374169792671e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0035579	specific granule membrane	8/162	264/85133	0.0303030303030303	15.9246165357276	10.6047189493379	5.02732520385972e-08	1.1433356259081e-06	9.99050590751071e-07	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN188088_c0_g2_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	8	Up
GO:0015748	organophosphate ester transport	9/162	385/85133	0.0233766233766234	12.2847041847042	9.69001335493834	6.62387185463695e-08	1.47203392508942e-06	1.2862682917784e-06	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0051510	regulation of unidimensional cell growth	6/162	107/85133	0.0560747663551402	29.4679820006923	12.8659321854421	6.66877461066491e-08	1.47203392508942e-06	1.2862682917784e-06	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0015701	bicarbonate transport	17/4589	54/85133	0.314814814814815	5.84029845927863	8.4927176032922	1.83999430121023e-09	1.91277629801366e-06	1.85096970581394e-06	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0009310	amine catabolic process	6/162	116/85133	0.0517241379310345	27.1816730523627	12.3208895010849	1.07956054852533e-07	2.31488626190932e-06	2.02275555407904e-06	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0042402	cellular biogenic amine catabolic process	6/162	116/85133	0.0517241379310345	27.1816730523627	12.3208895010849	1.07956054852533e-07	2.31488626190932e-06	2.02275555407904e-06	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0060586	multicellular organismal-level iron ion homeostasis	17/4589	55/85133	0.309090909090909	5.73411121456447	8.38301059526536	2.52889948923401e-09	2.36603836212734e-06	2.2895857375686e-06	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0042135	obsolete neurotransmitter catabolic process	6/162	121/85133	0.0495867768595041	26.0584634220998	12.0441336419709	1.38739975918043e-07	2.93308033595749e-06	2.56293565595079e-06	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0022840	leak channel activity	17/4589	57/85133	0.298245614035088	5.53291432984291	8.17147126400675	4.66611099351447e-09	3.63801120461011e-06	3.5204579522121e-06	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0022842	narrow pore channel activity	17/4589	57/85133	0.298245614035088	5.53291432984291	8.17147126400675	4.66611099351447e-09	3.63801120461011e-06	3.5204579522121e-06	TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN218637_c0_g1_i1	17	Down
GO:0015893	GO:0015893	9/162	445/85133	0.0202247191011236	10.6283395755306	8.89178650632072	2.24225738238871e-07	4.67448379300756e-06	4.0845799685034e-06	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g3_i1/TRINITY_DN193281_c0_g3_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	9	Up
GO:0008519	ammonium channel activity	30/4589	173/85133	0.173410404624277	3.21702941313546	6.96748599912287	1.49525653010105e-08	9.99258578258956e-06	9.66970031233014e-06	TRINITY_DN109523_c0_g1_i1/TRINITY_DN145710_c0_g1_i1/TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g3_i1/TRINITY_DN161883_c0_g3_i2/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN175612_c1_g1_i1/TRINITY_DN175612_c2_g1_i1/TRINITY_DN175612_c2_g1_i2/TRINITY_DN175612_c2_g1_i3/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g10_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g63_i1/TRINITY_DN188303_c3_g63_i2/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN188303_c3_g67_i1/TRINITY_DN218637_c0_g1_i1/TRINITY_DN68464_c0_g1_i1	30	Down
GO:0072488	ammonium transmembrane transport	30/4589	173/85133	0.173410404624277	3.21702941313546	6.96748599912287	1.49525653010105e-08	9.99258578258956e-06	9.66970031233014e-06	TRINITY_DN109523_c0_g1_i1/TRINITY_DN145710_c0_g1_i1/TRINITY_DN161883_c0_g2_i1/TRINITY_DN161883_c0_g3_i1/TRINITY_DN161883_c0_g3_i2/TRINITY_DN161883_c0_g4_i1/TRINITY_DN161883_c0_g4_i2/TRINITY_DN161883_c0_g4_i4/TRINITY_DN161883_c0_g4_i5/TRINITY_DN175612_c1_g1_i1/TRINITY_DN175612_c2_g1_i1/TRINITY_DN175612_c2_g1_i2/TRINITY_DN175612_c2_g1_i3/TRINITY_DN188303_c2_g1_i1/TRINITY_DN188303_c3_g10_i1/TRINITY_DN188303_c3_g30_i1/TRINITY_DN188303_c3_g32_i1/TRINITY_DN188303_c3_g38_i1/TRINITY_DN188303_c3_g53_i1/TRINITY_DN188303_c3_g53_i2/TRINITY_DN188303_c3_g53_i4/TRINITY_DN188303_c3_g58_i1/TRINITY_DN188303_c3_g63_i1/TRINITY_DN188303_c3_g63_i2/TRINITY_DN188303_c3_g66_i1/TRINITY_DN188303_c3_g66_i2/TRINITY_DN188303_c3_g66_i3/TRINITY_DN188303_c3_g67_i1/TRINITY_DN218637_c0_g1_i1/TRINITY_DN68464_c0_g1_i1	30	Down
GO:0044426	obsolete cell wall part	6/162	150/85133	0.04	21.0204938271605	10.7157592267081	4.93174253364545e-07	1.01404733465778e-05	8.86078038489147e-06	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0044462	obsolete external encapsulating structure part	6/162	157/85133	0.0382165605095541	20.0832743571597	10.4501647926033	6.44276186780368e-07	1.30683588696937e-05	1.14191767955667e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0006576	biogenic amine metabolic process	6/162	177/85133	0.0338983050847458	17.8139778196275	9.77751826693075	1.29629936359725e-06	2.59432712634597e-05	2.26693193970832e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0042581	specific granule	8/162	407/85133	0.0196560196560197	10.3294809961477	8.23786931514918	1.32464472290305e-06	2.61617332773353e-05	2.28602122539779e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN155282_c0_g1_i1/TRINITY_DN183404_c2_g4_i4/TRINITY_DN188088_c0_g2_i1/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	8	Up
GO:0044106	GO:0044106	6/162	190/85133	0.0315789473684211	16.595126705653	9.39659418601958	1.95487402916858e-06	3.8107349581585e-05	3.32983327456467e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0009308	amine metabolic process	6/162	196/85133	0.0306122448979592	16.0871126228269	9.23324309620832	2.33951217880278e-06	4.44507313972528e-05	3.88412015294905e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0009524	phragmoplast	6/162	196/85133	0.0306122448979592	16.0871126228269	9.23324309620832	2.33951217880278e-06	4.44507313972528e-05	3.88412015294905e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0048507	meristem development	6/162	201/85133	0.0298507462686567	15.6869356919108	9.10252975398027	2.70526323998863e-06	5.07575015402867e-05	4.43520789082347e-05	TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4/TRINITY_DN193281_c0_g4_i5	6	Up
GO:0005319	lipid transporter activity	8/162	453/85133	0.0176600441501104	9.28057122611942	7.71591676808448	2.91874329503256e-06	5.40868356277021e-05	4.72612624510795e-05	TRINITY_DN174849_c0_g1_i1/TRINITY_DN180374_c0_g2_i2/TRINITY_DN187249_c1_g1_i2/TRINITY_DN190414_c0_g1_i2/TRINITY_DN191949_c7_g3_i2/TRINITY_DN193729_c0_g1_i1/TRINITY_DN195008_c3_g4_i3/TRINITY_DN73719_c0_g1_i1	8	Up
GO:0035011	melanotic encapsulation of foreign target	19/4589	85/85133	0.223529411764706	4.14681399253971	6.92846987516839	1.04843503044334e-07	6.53943876321856e-05	6.32813312059167e-05	TRINITY_DN133012_c0_g2_i1/TRINITY_DN133012_c0_g3_i1/TRINITY_DN148212_c0_g1_i1/TRINITY_DN157370_c0_g1_i1/TRINITY_DN157470_c0_g1_i1/TRINITY_DN159098_c0_g1_i1/TRINITY_DN167636_c0_g1_i1/TRINITY_DN167636_c1_g1_i1/TRINITY_DN179448_c0_g1_i4/TRINITY_DN183711_c0_g2_i1/TRINITY_DN186932_c0_g1_i1/TRINITY_DN190617_c1_g7_i1/TRINITY_DN190617_c1_g7_i4/TRINITY_DN192786_c0_g1_i1/TRINITY_DN364589_c0_g1_i1/TRINITY_DN67093_c0_g1_i1/TRINITY_DN67093_c0_g2_i1/TRINITY_DN95518_c0_g1_i1/TRINITY_DN95518_c0_g4_i1	19	Down
