ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction	GeneRatio_num
GO:0005227	calcium-activated cation channel activity	5/54	49/11181	0.102040816326531	21.1281179138322	9.83656229727068	3.52875726612878e-06	0.000435095770913679	0.000377762751542418	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0045924	regulation of female receptivity	5/54	57/11181	0.087719298245614	18.1627680311891	9.04946715455053	7.52510653362927e-06	0.000713727411997299	0.000619678813336111	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0050961	detection of temperature stimulus involved in sensory perception	5/54	57/11181	0.087719298245614	18.1627680311891	9.04946715455053	7.52510653362927e-06	0.000713727411997299	0.000619678813336111	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0050965	detection of temperature stimulus involved in sensory perception of pain	5/54	57/11181	0.087719298245614	18.1627680311891	9.04946715455053	7.52510653362927e-06	0.000713727411997299	0.000619678813336111	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0042332	gravitaxis	5/54	58/11181	0.0862068965517241	17.8496168582375	8.96234784730956	8.20498260781993e-06	0.000722624539674426	0.000627403557304727	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0048265	response to pain	5/54	60/11181	0.0833333333333333	17.2546296296296	8.79446694288646	9.70846156930755e-06	0.000741045183100586	0.000643396893510305	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0050951	sensory perception of temperature stimulus	5/54	60/11181	0.0833333333333333	17.2546296296296	8.79446694288646	9.70846156930755e-06	0.000741045183100586	0.000643396893510305	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0060180	female mating behavior	5/54	61/11181	0.0819672131147541	16.971766848816	8.71353185856134	1.05367159942176e-05	0.000741045183100586	0.000643396893510305	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0034704	calcium channel complex	5/54	62/11181	0.0806451612903226	16.6980286738351	8.63449287205682	1.14191877363432e-05	0.000741045183100586	0.000643396893510305	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0050974	detection of mechanical stimulus involved in sensory perception	5/54	62/11181	0.0806451612903226	16.6980286738351	8.63449287205682	1.14191877363432e-05	0.000741045183100586	0.000643396893510305	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0009629	response to gravity	5/54	66/11181	0.0757575757575758	15.6860269360269	8.33585770167824	1.55419284669144e-05	0.000958159889985271	0.000831902171097469	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0008345	larval locomotory behavior	5/54	68/11181	0.0735294117647059	15.2246732026144	8.19614880358895	1.79962988888909e-05	0.00105663983476202	0.00091740531177955	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0007620	copulation	5/54	69/11181	0.072463768115942	15.0040257648953	8.12849359362246	1.93315111970158e-05	0.00108344333208729	0.000940676884562921	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0046135	pyrimidine nucleoside catabolic process	3/54	12/11181	0.25	51.7638888888889	12.2565177944716	2.27185589643898e-05	0.00116716596679553	0.00101336730117476	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
GO:0030312	external encapsulating structure	3/54	13/11181	0.230769230769231	47.7820512820513	11.7568769242389	2.94332078966278e-05	0.00145164581346168	0.0012603609444577	mikado.Chr12G733/mikado.Chr12G735/mikado.Chr05G577	3	Down	0.0555555555555556
GO:0007638	mechanosensory behavior	5/54	81/11181	0.0617283950617284	12.781207133059	7.41309472123326	4.21822205368121e-05	0.00200041068930344	0.00173681450550356	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0042454	ribonucleoside catabolic process	3/54	17/11181	0.176470588235294	36.5392156862745	10.2152999575899	6.90298169732089e-05	0.00315236164177654	0.0027369716905167	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
GO:0033555	multicellular organismal response to stress	5/54	91/11181	0.0549450549450549	11.3766788766789	6.92376051540629	7.3818091383814e-05	0.00325063238129438	0.00282229319313304	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0046131	pyrimidine ribonucleoside metabolic process	3/54	18/11181	0.166666666666667	34.5092592592593	9.91149931898029	8.25529556383812e-05	0.00350992394145255	0.00304741763645131	mikado.Chr14G188/mikado.Chr14G189/mikado.Chr14G190	3	Down	0.0555555555555556
